SF_ID,OTHER_ID,SF_NAME,SF_TYPE_CD,SF_TYPE,SF_STATUS_CD,SF_STATUS,SF_PRIORITY_CD,SF_PRIORITY,SF_PROBLEM_CODE,SF_PROBLEM_CODE_DESCRIPTION,HEIGHT_FT,VOLUME_CY,FLOW_GPM,KEYWORDS,SHAPEAREA,SHAPELEN,OBJECTID
824880,3647-12,3647-12,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,21000,,SA,12223.552103335,792.636739548653,11022070
824881,3647-13,3647-13,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,155000,,SA,16990.38931661,488.006657742001,11022071
824888,3648-01,3648-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,505000,,DH,268156.94318792,3123.5936618971,11022072
824889,3648-02,3648-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,40,96000,,DH,17580.38536988,1080.72336070811,11022073
824890,3648-03,3648-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,25,21000,,DH,5292.59457565,441.474848864291,11022074
824891,3648-04,3648-04,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,16000,,SA,15651.33661554,1036.06953935016,11022075
824892,3648-05,3648-05,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,0,,DH,28291.37598717,1161.09473825553,11022076
824893,3648-06,3648-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,60,0,,DH,6858.69693171,528.403222936572,11022077
824894,3648-07,3648-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,60,86000,,DH,11089.212804185,721.47643952919,11022078
824895,3648-08,3648-08,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,129000,,SA,20945.690986195,1271.42491548622,11022079
824896,3648-09,3648-09,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,25,32000,,SA,15275.69924785,996.053083428415,11022080
824897,3648-10,3648-10,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,8000,,SA,5849.392144525,389.59932717422,11022081
824898,3648-11,3648-11,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,25,0,,DH,3629.182944335,373.481696809933,11022082
824899,3648-12,3648-12,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,20,40000,,DH,15402.827974805,813.221251270623,11022083
824905,3649-01,3649-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,25,32000,,DH,18003.508564565,648.79134894185,11022084
824906,3649-02,3649-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,60,64000,,DH,29309.23282969,1289.13096163253,11022085
824907,3649-03,3649-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,25,0,,HWB,3368.080103475,232.04667067259,11022086
824908,3649-04,3649-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,25,0,,HWB,10391.628938905,575.687017760069,11022087
824909,3649-05,3649-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,50,53000,,DH,13571.483896605,773.815507274254,11022088
824910,3649-06,3649-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,25,32000,,PI,6234.853557255,397.52238852524,11022089
824911,3649-07,3649-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,55,0,,"HWB, DH",5072.03170168,353.207645869608,11022090
824912,3649-08,3649-08,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,20,48000,,DH,15078.0927762,546.689243607544,11022091
824913,3649-09,3649-09,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,25,67000,,SA,21947.99662451,972.362819559988,11022092
824914,3649-10,3649-10,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,20,8000,,DH,5688.322060785,320.627558351805,11022093
824915,3649-11,3649-11,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,25,16000,,SA,12891.157009145,646.368240482033,11022094
824916,3649-12,3649-12,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,15,0,,HWB,3437.863665135,244.768159249804,11022095
824925,3650-01,3650-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,32000,,PI,7370.79890723,392.773405359751,11022096
824926,3650-02,3650-02,SPOIL,Spoil Area,COM,Reclamation Complete,UNDET,Priority has not been determined,22,22 Spoil Pile,15,64000,,SA,20444.716491345,1627.38209447724,11022097
824927,3650-03,3650-03,SPOIL,Spoil Area,COM,Reclamation Complete,UNDET,Priority has not been determined,22,22 Spoil Pile,15,24000,,SA,10661.23088062,893.753394292477,11022098
824928,3650-04,3650-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,40,112000,,DH,28890.779697915,1183.24365211664,11022099
824929,3650-05,3650-05,SPOIL,Spoil Area,COM,Reclamation Complete,UNDET,Priority has not been determined,22,22 Spoil Pile,15,40000,,SA,28890.63825556,2144.9764009599,11022100
824930,3650-06,3650-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,20,290000,,DH,68286.518673205,3009.88929204473,11022101
824935,3651-01,3651-01,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,110,2400000,,,257641.362163945,2320.82782797282,11022102
824936,3651-02,3651-02,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,40,172000,,,48521.145233715,940.015917095096,11022103
824937,3651-03,3651-03,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,60,129000,,,26451.417678035,611.63155774481,11022104
824938,3651-04,3651-04,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,140,1500000,,,157331.991492385,1974.44707299217,11022105
824939,3651-05,3651-05,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,45,193000,,,35304.09368136,1252.58521749976,11022106
824940,3651-06,3651-06,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,60,134000,,DH,22994.0138317,1038.45181092463,11022107
824941,3651-07,3651-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,32000,,,11486.15212287,709.645711122215,11022108
824942,3651-08,3651-08,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,21000,,,8112.8730826,446.358390565595,11022109
824943,3651-09,3651-09,RFSPL,Refuse Pile,ABAND,Abandoned,UNDET,Priority has not been determined,41,41 Refuse Pile,10,268000,,,321041.00258673,2585.18036676832,11022110
824951,3651-17,3651-17,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,0,,DH,5028.592962295,265.611536503693,11022111
824953,3652-01,3652-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,0,,DH,35215.235494255,1769.43854241058,11022112
824954,3652-02,3652-02,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,15,0,,SA,48638.954739965,1697.75609495857,11022113
824955,3652-03,3652-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,45,0,,DH,22229.963594095,1102.60555736081,11022114
824956,3652-04,3652-04,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,20,0,,SA,15319.43237387,903.674532124703,11022115
824957,3652-05,3652-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,16000,,DH,4174.40411254,278.252464304965,11022116
824958,3652-06,3652-06,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,15,5000,,SA,2964.280752275,272.882720116325,11022117
824959,3652-07,3652-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,10000,,DH,4896.66610642,290.711424925186,11022118
824960,3652-08,3652-08,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,21000,,DH,6519.106706445,386.244540936728,11022119
824961,3652-09,3652-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,56000,,DH,13046.16065367,682.123811736444,11022120
824962,3652-10,3652-10,SPOIL,Spoil Area,COM,Reclamation Complete,UNDET,Priority has not been determined,22,22 Spoil Pile,20,16000,,SA,6902.300196445,608.089268274032,11022121
824963,3653-01,3653-01,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,56000,,,15284.831503795,1180.55308225278,11022122
824964,3653-02,3653-02,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,24000,,,18998.193950215,1238.16455965031,11022123
824965,3653-03,3653-03,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,53000,,,20732.12145455,1602.63920846704,11022124
824966,3653-04,3653-04,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,32000,,,13864.03134306,973.230592131225,11022125
824967,3653-05,3653-05,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,64000,,,25714.250832325,1479.61097696007,11022126
824968,3653-06,3653-06,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,8000,,,3423.63385179,286.734818254365,11022127
824969,3653-07,3653-07,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,70,94000,,DH,20713.24224462,1283.50407139168,11022128
824970,3653-08,3653-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,40,134000,,DH,42181.531014945,1632.27268006906,11022129
824971,3653-09,3653-09,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,80,86000,,DH,12266.85309251,538.997143649236,11022130
824972,3653-10,3653-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,80,217000,,DH,29843.70770673,1508.06745572069,11022131
824973,3653-11,3653-11,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,10000,,,6848.04782993,328.998540730363,11022132
824974,3653-12,3653-12,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,21,21 Flooded Strip Mine,30,0,,HWB,17623.813845815,668.550372923248,11022133
824976,3654-01,3654-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,0,,,296079.114001995,2316.85395605445,11022134
824977,3654-02,3654-02,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,25,107000,,,31788.92460836,2001.95225011873,11022135
824978,3654-03,3654-03,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,30,87000,,DH,29314.784590325,1019.65360599482,11022136
824979,3654-04,3654-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,10,21000,,,3037.23262726,216.259905139718,11022137
824980,3654-05,3654-05,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,10,21000,,,5696.87148372,307.521147849612,11022138
824981,3654-06,3654-06,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,322000,,,146169.855233675,5226.44232193918,11022139
824982,3654-07,3654-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,94000,,,26419.231415555,1178.99620428428,11022140
824983,3654-08,3654-08,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,25,0,,,9284.062980805,354.408161234506,11022141
824984,3654-09,3654-09,STBSN,Settling Basin,ABAND,Abandoned,UNDET,Priority has not been determined,64,64 Coal Processing Settling Basin,5,0,,,4275.07852895,254.458988930604,11022142
824985,3654-10,3654-10,STBSN,Settling Basin,ABAND,Abandoned,UNDET,Priority has not been determined,64,64 Coal Processing Settling Basin,5,0,,,3647.466670675,220.596151314526,11022143
824986,3654-11,3654-11,STBSN,Settling Basin,ABAND,Abandoned,UNDET,Priority has not been determined,64,64 Coal Processing Settling Basin,5,0,,,2300.506999045,180.09805717097,11022144
824987,3654-12,3654-12,STBSN,Settling Basin,ABAND,Abandoned,UNDET,Priority has not been determined,64,64 Coal Processing Settling Basin,5,0,,,3118.790559455,205.928956652454,11022145
824988,3654-13,3654-13,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,25,16000,,,13052.356484695,841.556396712984,11022146
824989,3654-14,3654-14,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,26000,,,4676.806751475,304.149951405723,11022147
824995,3655-01,3655-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,35000,,,50518.925404735,2199.57208851335,11022148
824996,3655-02,3655-02,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,80000,,,16362.956409105,791.193609860234,11022149
824997,3655-03,3655-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,30000,,,5319.684878625,326.27641769659,11022150
824998,3655-04,3655-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,30000,,,9014.520960295,579.818056822004,11022151
824999,3655-05,3655-05,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,150000,,,94546.31678968,3363.07242328418,11022152
825005,3656-01,3656-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,25,0,,,31384.832193775,984.013221615054,11022153
825007,3656-03,3656-03,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,21500,,,7295.92859462,750.629993765222,11022154
825009,3657-01,3657-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,60,268000,,DH,86239.53700135,3596.67550462754,11022155
825010,3657-02,3657-02,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,241000,,DH,57543.26142931,2996.70144707124,11022156
825011,3657-03,3657-03,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,345000,,,101175.17498779,3224.34310832993,11022157
825013,3657-05,3657-05,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,1500000,,,66230.302339065,2214.6687464794,11022158
825016,3657-08,3657-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,60,0,,DH,16519.466987085,530.548275930457,11022159
825022,3658-06,3658-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,120,276000,,DH,19984.741972995,565.64920249335,11022160
825023,3658-07,3658-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,100,467000,,DH,14666.904305615,519.706464280421,11022161
825024,3658-09,3658-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,10860.26356175,481.34553045417,11022162
825025,3658-10,3658-10,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,11863.715800125,480.127498209982,11022163
825030,3659-01,3659-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,10000,,,2616.485740775,248.558723924798,11022164
825031,3659-02,3659-02,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,20,0,,,3106.38108415,202.676231828763,11022165
825032,3659-03,3659-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,20,0,,,1731.589422575,153.521881695986,11022166
825033,3659-04,3659-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,16000,,,3954.69152648,312.213229301695,11022167
825034,3659-05,3659-05,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,16000,,,6449.710085925,394.568806447428,11022168
825035,3659-06,3659-06,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,43000,,,11652.301642985,717.483731809104,11022169
825036,3659-07,3659-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,64000,,,16844.535613565,980.839991778437,11022170
825037,3659-08,3659-08,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,16000,,,6158.88884258,398.624889521363,11022171
825038,3659-09,3659-09,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,15,8000,,,2894.35375655,258.526196437547,11022172
825039,3659-10,3659-10,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,53000,,,66649.69644774,1722.35908747099,11022173
825040,3660-01,3660-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,43000,,,9977.95236432,750.565539954667,11022174
825041,3660-02,3660-02,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,98000,,DH,49147.33449303,1330.56138392347,11022175
825042,3660-03,3660-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,79625,,DH,18955.59095248,1111.84427286991,11022176
825043,3660-04,3660-04,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,88813,,DH,17130.412353135,1333.14131304159,11022177
825044,3660-05,3660-05,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,43000,,,20741.82203868,1548.46976523027,11022178
825045,3660-06,3660-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,24500,,DH,5273.87333519,400.080888295634,11022179
825046,3661-01,3661-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,25,32000,,DH,10013.21847313,548.446497259091,11022180
825047,3661-02,3661-02,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,20,53000,,SA,40297.457415215,1091.82701789209,11022181
825048,3661-03,3661-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,40000,,DH,12249.523573145,735.892432781363,11022182
825049,3661-04,3661-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,16000,,DH,3206.453728555,246.634233442035,11022183
825050,3661-05,3661-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,45,37000,,DH,7219.398945355,331.179633256471,11022184
825051,3661-06,3661-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,8000,,DH,4131.41835578,277.603370460822,11022185
825052,3661-07,3661-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,40,10000,,DH,2473.40638187,237.431827889649,11022186
825053,3661-08,3661-08,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,70,13000,,DH,2062.33026966,184.210959648507,11022187
